source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,unresolved_category,provenance_type
"BATCH-164","8d58036efa616724","8d58036efa616724a23b80f65038a1a446be75877ac69824c217e320f44c4de6","DISC-G2-A1-IS-L0004","g2/a1/is|Mal|idx:390|lv, study|MISTRANSLATION|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Mal|idx:390","lv, study","reize","Mal","","{""lv"":""Snor"",""study.translation"":""Snor"",""study.explanation"":""[\""Põhiidee: das Mal jähne korda kui otätäst või gäsmit.\"",\""Sagelig utsaka koos arvedega: ein Mal, zwei Mal, drei Mal.\"",\""Järgarvuga: das erste Mal, das zweite Mal.\"",\""Èra aja segi öpekeelse osakesega mal (Kom mal her!) — sejl på teine ​​​​sämäus.\""]"",""study.examples"":""[{\""de\"":\""Das erste Mal war schwer.\"",\""lv\"":\""Esimest korda oli raske.\""},{\""de\"":\""Ich war schon zwei Mal in Berlin.\"",\""lv\"":\""Ma olen juba kaks korda Berlinis käinud.\""},{\""de\"":\""Ein Mal reicht.\"",\""lv\"":\""Ett ord er nok.\""},{\""de\"":\""Noch ein Mal, bitte!\"",\""lv\"":\""Mange üks kord, palun!\""}]"",""study.tip"":""{\""text\"":\""Atceries: das Mal = reize (lietvārds); mal bez artikula = sarunvalodas daļiņa.\""}"",""study.important"":""[\""das Mal / die Male — nafnorð með greinir.\"",\""ein Mal, zwei Mal — telur endurtekningar.\"",\""mal án greinis (Komm mal her!) er ekki það sama og das Mal.\""]""}","{""lv"":""Snor"",""study.translation"":""Snor"",""study.explanation"":""[\""Põhiidee: das Mal jähne korda kui otätäst või gäsmit.\"",\""Sagelig utsaka koos arvedega: ein Mal, zwei Mal, drei Mal.\"",\""Järgarvuga: das erste Mal, das zweite Mal.\"",\""Èra aja segi öpekeelse osakesega mal (Kom mal her!) — sejl på teine ​​​​sämäus.\""]"",""study.examples"":""[{\""de\"":\""Das erste Mal war schwer.\"",\""lv\"":\""Esimest korda oli raske.\""},{\""de\"":\""Ich war schon zwei Mal in Berlin.\"",\""lv\"":\""Ma olen juba kaks korda Berlinis käinud.\""},{\""de\"":\""Ein Mal reicht.\"",\""lv\"":\""Ett ord er nok.\""},{\""de\"":\""Noch ein Mal, bitte!\"",\""lv\"":\""Mange üks kord, palun!\""}]"",""study.tip"":""{\""text\"":\""Atceries: das Mal = reize (lietvārds); mal bez artikula = sarunvalodas daļiņa.\""}"",""study.important"":""[\""das Mal / die Male — nafnorð með greinir.\"",\""ein Mal, zwei Mal — telur endurtekningar.\"",\""mal án greinis (Komm mal her!) er ekki það sama og das Mal.\""]""}","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","DECIDED","LABOT","{""lv"":""skipti"",""study.translation"":""skipti"",""study.explanation"":[""Meginhugsun: das Mal þýðir skipti eða sinni."",""Oft notað með tölum: ein Mal, zwei Mal, drei Mal."",""Með röðunartölu: das erste Mal, das zweite Mal."",""Ekki rugla við smáorðið mal (Komm mal her!) — það er annað orð.""],""study.examples[0].lv"":""Í fyrsta skiptið var erfitt."",""study.examples[1].lv"":""Ég hef verið í Berlín tvisvar."",""study.examples[2].lv"":""Einu sinni nægir."",""study.examples[3].lv"":""Aftur einu sinni, takk!"",""study.tip.text"":""Mundu: das Mal = skipti (nafnorð); mal án greinis = tímabundin partikla."",""study.important[0]"":""das Mal / die Male — nafnorð með greini."",""study.important[1]"":""ein Mal, zwei Mal — telur endurtekningar."",""study.important[2]"":""mal án greinis (Komm mal her!) er ekki það sama og das Mal.""}","IS Mal composite: NO Snor/ET→skipti throughout lv/study for reize time/occasion. DE untouched.","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","INDIVIDUAL_LINGUISTIC"
"BATCH-207","72b9049fc46070eb","72b9049fc46070eb0af457c8ad17e9894a9d0670865e6e280dd7a7ebd7d6c0af","G2A1P3-IS-0130","g2/a1/is|malen|a1.card.malen.native|MULTI_TRANSLATION|deterministic/multi-translation","is","","crowdin-staging/g2/is-a1.json","malen","a1.card.malen.native","gleznot • krāsot","malen","Maalima • Värvima","Maalima • Värvima","Maalima • Värvima","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","{""lv"":""mála • lita""}","IS malen native: ET Maalima•Värvima→mála•lita for gleznot•krāsot paint. DE untouched.","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-163","0435d018435e4805","0435d018435e4805df0d7f9abaca75135f8bb691511e553cbb416a047e7b9e22","DISC-G2-A1-IS-L0017","g2/a1/is|malen|idx:391|lv|MISTRANSLATION|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","malen|idx:391","lv","gleznot • krāsot","malen","","Maalima • Värvima","Maalima • Värvima","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""mála • lita""}","IS malen lv: ET Maalima•Värvima→mála•lita for gleznot•krāsot paint. DE untouched.","SEMANTIC_MEANING_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-164","42f185d85da35fad","42f185d85da35fad2c7cb1daff561a3ad1d29eb553e2ee4d60eed44dcb7368fb","DISC-G2-A1-IS-L0018","g2/a1/is|manchmal|idx:392|lv|MISTRANSLATION|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","manchmal|idx:392","lv","dažreiz","manchmal","","Vahel","Vahel","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""stundum""}","IS manchmal lv: ET Vahel→stundum for dažreiz sometimes. DE untouched.","SEMANTIC_MEANING_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-188","70ec66ad751b1038","70ec66ad751b1038c134855ce1ef3912c9e0785b842b5c54def008f97ab912b3","DISC-G2-A1-IS-L0019","g2/a1/is|Mandarine|idx:393|lv|ORTHOGRAPHY|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Mandarine|idx:393","lv","mandarīns","Mandarine","","Mandarin","Mandarin","PASS","","ORTHOGRAPHY","ORTHOGRAPHY_SPELLING_OR_DIACRITICS","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""mandarína""}","IS Mandarine lv: EN Mandarin→mandarína for mandarīns mandarin. DE untouched.","ORTHOGRAPHY_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-097","152263c56c16c776","152263c56c16c77647edd3475352a0c99ae747cf0c36f9ee482209c203868e4c","DISC-G2-A1-IS-L0001","g2/a1/is|Mann|idx:394|lv; study|TARGET_LANGUAGE_CORRUPTION|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Mann|idx:394","lv; study","vīrietis • vīrs","Mann","","{""lv"":""Mees • Abikaasa"",""study.translation"":""Mees • Abikaasa"",""study.explanation"":""[\""Põhiidee: der Mann sämättädä meest (sugu) või svojjot (abielupool).\"",\""Kui jutt on geist soost või isikust, der Mann = mees.\"",\""Kui jutt på utjoost, der Mann = mees (mein Mann = minu mees).\"",\""Omastav asesõna (mein/dein/ihr Mann) betyr geämäs alati meest — mannen.\"",\""Mitmuser: die menn.\"",\""Naissoovormil die Frau på samasukke kahekordane siksoms: naine JA spoorto.\""]"",""study.examples"":""[{\""de\"":\""Er ist ein netter Mann.\"",\""lv\"":\""Ta on tore mest.\""},{\""de\"":\""Das ist mein Mann.\"",\""lv\"":\""Se på min mest.\""},{\""de\"":\""Wie viele Männer sind hier?\"",\""lv\"":\""Kui palju mehi on siin?\""},{\""de\"":\""Mein Mann arbeitet in Berlin.\"",\""lv\"":\""Minu mees jobber i Berlin.\""},{\""de\"":\""Der Mann trägt einen Anzug.\"",\""lv\"":\""Mees kannab ülikonda.\""},{\""de\"":\""Ihr Mann ist Arzt.\"",\""lv\"":\""Temameister på kunst.\""}]"",""study.tip"":""[\""Með eignarnafni (mein/dein/ihr Mann) er næstum alltaf átt við eiginmann (giftingu).\"",\""Án eignarnafns (der Mann, ein Mann) er venjulega átt við karl.\""]"",""study.important"":""[\""der Mann = karl EÐA eiginmaður — fer eftir samhengi.\"",\""mein Mann = minn eiginmaður (ekki \\\""minn karl\\\"").\"",\""Mitmuser: die menn.\""]""}","{""lv"":""Mees • Abikaasa"",""study.translation"":""Mees • Abikaasa"",""study.explanation"":""[\""Põhiidee: der Mann sämättädä meest (sugu) või svojjot (abielupool).\"",\""Kui jutt on geist soost või isikust, der Mann = mees.\"",\""Kui jutt på utjoost, der Mann = mees (mein Mann = minu mees).\"",\""Omastav asesõna (mein/dein/ihr Mann) betyr geämäs alati meest — mannen.\"",\""Mitmuser: die menn.\"",\""Naissoovormil die Frau på samasukke kahekordane siksoms: naine JA spoorto.\""]"",""study.examples"":""[{\""de\"":\""Er ist ein netter Mann.\"",\""lv\"":\""Ta on tore mest.\""},{\""de\"":\""Das ist mein Mann.\"",\""lv\"":\""Se på min mest.\""},{\""de\"":\""Wie viele Männer sind hier?\"",\""lv\"":\""Kui palju mehi on siin?\""},{\""de\"":\""Mein Mann arbeitet in Berlin.\"",\""lv\"":\""Minu mees jobber i Berlin.\""},{\""de\"":\""Der Mann trägt einen Anzug.\"",\""lv\"":\""Mees kannab ülikonda.\""},{\""de\"":\""Ihr Mann ist Arzt.\"",\""lv\"":\""Temameister på kunst.\""}]"",""study.tip"":""[\""Með eignarnafni (mein/dein/ihr Mann) er næstum alltaf átt við eiginmann (giftingu).\"",\""Án eignarnafns (der Mann, ein Mann) er venjulega átt við karl.\""]"",""study.important"":""[\""der Mann = karl EÐA eiginmaður — fer eftir samhengi.\"",\""mein Mann = minn eiginmaður (ekki \\\""minn karl\\\"").\"",\""Mitmuser: die menn.\""]""}","PASS","","TARGET_LANGUAGE_CORRUPTION","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","DECIDED","LABOT","{""lv"":""maður • eiginmaður"",""study.translation"":""maður • eiginmaður"",""study.explanation"":[""Meginhugsun: der Mann þýðir karl (kyn) eða eiginmann."",""Þegar talað er um karlmann eða persónu, der Mann = maður."",""Þegar talað er um maka, der Mann = eiginmaður (mein Mann = minn eiginmaður)."",""Eignarfornafn (mein/dein/ihr Mann) þýðir næstum alltaf eiginmann."",""Fleirtala: die Männer."",""Kvenkynið die Frau er samsvarandi orð fyrir konu.""],""study.examples[0].lv"":""Hann er góður maður."",""study.examples[1].lv"":""Þetta er minn eiginmaður."",""study.examples[2].lv"":""Hversu margir menn eru hér?"",""study.examples[3].lv"":""Eiginmaður minn vinnur í Berlín."",""study.examples[4].lv"":""Maðurinn er í jakkafötum."",""study.examples[5].lv"":""Eiginmaður hennar er læknir."",""study.tip[0]"":""Með eignarfornafni (mein/dein/ihr Mann) er næstum alltaf átt við eiginmann."",""study.tip[1]"":""Án eignarfornafns (der Mann, ein Mann) er venjulega átt við karl."",""study.important[0]"":""der Mann = karl EÐA eiginmaður — fer eftir samhengi."",""study.important[1]"":""mein Mann = minn eiginmaður (ekki minn karl)."",""study.important[2]"":""Fleirtala: die Männer.""}","IS Mann composite: ET Mees•Abikaasa/NO→maður•eiginmaður throughout lv/study for vīrietis•vīrs. DE untouched.","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","INDIVIDUAL_LINGUISTIC"
"BATCH-164","43a3ed4bef3e1b33","43a3ed4bef3e1b33143478eaf19b47d0a945cccf056d990c43f615d9433df2d5","DISC-G2-A1-IS-L0020","g2/a1/is|Marmelade|idx:395|lv|MISTRANSLATION|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Marmelade|idx:395","lv","ievārījums","Marmelade","","Mose","Mose","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""ávaxtasulta""}","IS Marmelade lv: garbage Mose→ávaxtasulta for ievārījums jam. DE untouched.","SEMANTIC_MEANING_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-165","df0340ab15da6310","df0340ab15da6310e25b9676fc24b66f8fbf5900ae06930f059d2a428bdae15f","DISC-G2-A1-IS-L0021","g2/a1/is|März|idx:396|lv|MISTRANSLATION|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","März|idx:396","lv","marts","März","","Mars","Mars","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""mars""}","IS März lv: garbage Mars→mars for marts March (month). DE untouched.","SEMANTIC_MEANING_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-163","1af0f0d09fec62cc","1af0f0d09fec62cc124167c71c16707df796749da6f5ef4a5c4e1517a18fec73","DISC-G2-A1-IS-L0022","g2/a1/is|Maus|idx:397|lv|TRANSLATION_ERROR|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Maus|idx:397","lv","pele","Maus","","Her","Her","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""mús""}","IS Maus lv: garbage Her→mús for pele mouse. DE untouched.","SEMANTIC_MEANING_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-163","28c7bd95d730a45a","28c7bd95d730a45a1cdd0786cde3eb999e0d639be6e1e59b089e92f36b1a0769","DISC-G2-A1-IS-L0023","g2/a1/is|Meer|idx:398|lv|TRANSLATION_ERROR|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Meer|idx:398","lv","jūra","Meer","","Mary","Mary","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""haf""}","IS Meer lv: garbage Mary→haf for jūra sea. DE untouched.","SEMANTIC_MEANING_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-164","bbfc9e7700a4f31f","bbfc9e7700a4f31fc19619ca3a246c0d55ef822632796f3fedd976e4aa283607","DISC-G2-A1-IS-L0024","g2/a1/is|Mehl|idx:399|lv|TRANSLATION_ERROR|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Mehl|idx:399","lv","milti","Mehl","","Ja","Ja","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""hveiti""}","IS Mehl lv: garbage Ja→hveiti for milti flour. DE untouched.","SEMANTIC_MEANING_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-164","a809f09d9842f07f","a809f09d9842f07fc85267a1a32e228b9202abf39aa54b4ded2d3fc3e9a56463","DISC-G2-A1-IS-L0025","g2/a1/is|mehr|idx:400|lv|TRANSLATION_ERROR|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","mehr|idx:400","lv","vairāk","mehr","","Flere","Flere","PASS","","TRANSLATION_ERROR","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""meira""}","IS mehr lv: NO Flere→meira for vairāk more. DE untouched.","SEMANTIC_MEANING_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-164","414cc263e22a73b5","414cc263e22a73b537c990ca109c0a2388572ac6f62cc4d3a4819324c303fe0d","DISC-G2-A1-IS-L0001","g2/a1/is|mein|idx:401|lv|MISTRANSLATION|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","mein|idx:401","lv","mans","mein","","Min","Min","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""minn""}","IS mein lv: NO Min→minn for mans my. DE untouched.","SEMANTIC_MEANING_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-100","eb268bba4830ab8d","eb268bba4830ab8d0f742c5f2cf92761d76f4fa926f955bec0d88885875b2e65","DISC-G2-A1-IS-L0002","g2/a1/is|Mensch|idx:402|lv|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Mensch|idx:402","lv","cilvēks","Mensch","","Inimene","Inimene","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""manneskja""}","IS Mensch lv: ET Inimene→manneskja for cilvēks human/person. DE untouched.","TARGET_LANGUAGE_REWRITE_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-165","fe862cb876922537","fe862cb876922537638f63c009cd332d5975c1b02863e19c1f9d061af7001c06","DISC-G2-A1-IS-L0003","g2/a1/is|Messer|idx:403|lv|MISTRANSLATION|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Messer|idx:403","lv","nazis","Messer","","Nougat","Nougat","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""hnífur""}","IS Messer lv: garbage Nougat→hnífur for nazis knife. DE untouched.","SEMANTIC_MEANING_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-098","54b731863f4682bb","54b731863f4682bbd99d1eee36f1ad5df34f52e34cc311d4105ee9c6609c1cfb","DISC-G2-A1-IS-L0004","g2/a1/is|Meter|idx:404|lv|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Meter|idx:404","lv","metrs","Meter","","Møte","Møte","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""metri""}","IS Meter lv: NO Møte→metri for metrs meter. DE untouched.","TARGET_LANGUAGE_REWRITE_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-164","63a884d1b631ae17","63a884d1b631ae17084bdce65573d4ecb33dce5e371789c90338c6248b98f0c3","DISC-G2-A1-IS-L0005","g2/a1/is|Milch|idx:405|lv|MISTRANSLATION|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Milch|idx:405","lv","piens","Milch","","Pim","Pim","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""mjólk""}","IS Milch lv: garbage Pim→mjólk for piens milk. DE untouched.","SEMANTIC_MEANING_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-165","de06d529bfe42c7d","de06d529bfe42c7d94d2680c1a15220a389edf6dee0373a577c53bdd4cfd8493","DISC-G2-A1-IS-L0006","g2/a1/is|Million|idx:406|lv|MISTRANSLATION|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Million|idx:406","lv","miljons","Million","","Million","Million","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""milljón""}","IS Million lv: loan Million→milljón for miljons million. DE untouched.","SEMANTIC_MEANING_REVIEW_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-097","3e81d951f10e7e62","3e81d951f10e7e623554fe2664ebfd9d37857884284094777eb22784a8750a3c","DISC-G2-A1-IS-L0007","g2/a1/is|Minute|idx:407|lv|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Minute|idx:407","lv","minūte","Minute","","Minutt","Minutt","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""mínúta""}","IS Minute lv: NO Minutt→mínúta for minūte minute. DE untouched.","TARGET_LANGUAGE_REWRITE_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-099","96d1b8e9aeeb8caf","96d1b8e9aeeb8caf6882a3b2587127b35c0db607dcec45081dcf9d3e577ee677","DISC-G2-A1-IS-L0002","g2/a1/is|mit|idx:408|lv; study.explanation; study.important|TARGET_LANGUAGE_CORRUPTION|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","mit|idx:408","lv; study.explanation; study.important","ar","mit","","{""lv"":""- gå"",""study.explanation"":""[\""Põhiidee: mit tähää ääää äääää -ga.\"",\""Det brukes, kui otsebe på kulagi koos voi teeb magadi mingi asjaga.\"",\""Transpordi poulah mit sahili bussiga, rongiga või autoga zaudmist.\"",\""A1 nivå på väga sagegased fraaside mit dem Bus, mit dem Auto yes mit dir.\""]"",""study.important"":""[\""mit krefst þolfalls: mit dem Bus, mit der Mutter, mit dir.\"",\""Kommst du mit? þýðir \\\""Viltu koma með mér?\\\""\""]""}","{""lv"":""- gå"",""study.explanation"":""[\""Põhiidee: mit tähää ääää äääää -ga.\"",\""Det brukes, kui otsebe på kulagi koos voi teeb magadi mingi asjaga.\"",\""Transpordi poulah mit sahili bussiga, rongiga või autoga zaudmist.\"",\""A1 nivå på väga sagegased fraaside mit dem Bus, mit dem Auto yes mit dir.\""]"",""study.important"":""[\""mit krefst þolfalls: mit dem Bus, mit der Mutter, mit dir.\"",\""Kommst du mit? þýðir \\\""Viltu koma með mér?\\\""\""]""}","PASS","","TARGET_LANGUAGE_CORRUPTION","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","DECIDED","LABOT","{""lv"":""með"",""study.explanation"":[""Meginhugsun: mit þýðir með eða -með."",""Notað þegar einhver fer eða gerir eitthvað ásamt einhverju eða einhverjum."",""Með samgöngum: mit dem Bus, mit dem Auto."",""A1 stig: mjög algengar setningar eru mit dem Bus, mit dem Auto og mit dir.""],""study.important[0]"":""mit krefst þolfalls: mit dem Bus, mit der Mutter, mit dir."",""study.important[1]"":""Kommst du mit? þýðir Viltu koma með mér?""}","IS mit partial study: NO - gå/ET→með in lv+explanation+important for ar with. DE untouched.","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","INDIVIDUAL_LINGUISTIC"
"BATCH-100","b59ca6baccf1c059","b59ca6baccf1c059e1e7cfc29d9e32b3ee99ad492b975540d008a95c96d6fd00","DISC-G2-A1-IS-L0008","g2/a1/is|mitnehmen|idx:409|lv|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","mitnehmen|idx:409","lv","ņemt līdzi","mitnehmen","","Ta det","Ta det","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""taka með sér""}","IS mitnehmen lv: NO Ta det→taka með sér for ņemt līdzi take along. DE untouched.","TARGET_LANGUAGE_REWRITE_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-099","afa97d249e5240d9","afa97d249e5240d9977b37116df27095975b3bf923a2dcfd87f3f0bbf91ef2b9","DISC-G2-A1-IS-L0009","g2/a1/is|Mittag|idx:410|lv|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Mittag|idx:410","lv","pusdiena","Mittag","","Keskpäev","Keskpäev","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""hádegi""}","IS Mittag lv: ET Keskpäev→hádegi for pusdiena noon. DE untouched.","TARGET_LANGUAGE_REWRITE_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-098","55a7fd531ee2261d","55a7fd531ee2261d196a398c253a4f4c860d042eb6cf4bd6ccb8748eafc55329","DISC-G2-A1-IS-L0010","g2/a1/is|Mittagessen|idx:411|lv|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Mittagessen|idx:411","lv","pusdienas","Mittagessen","","Lõunasöök","Lõunasöök","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""hádegisverður""}","IS Mittagessen lv: ET Lõunasöök→hádegisverður for pusdienas lunch. DE untouched.","TARGET_LANGUAGE_REWRITE_REQUIRED","INDIVIDUAL_LINGUISTIC"
"BATCH-098","51c8fb0983504e71","51c8fb0983504e7155e7b139e088c2b43ecdac3a12fef8755c29e8cb6dfe1ba5","DISC-G2-A1-IS-L0011","g2/a1/is|Mittwoch|idx:412|lv|WRONG_LANGUAGE|gpt-5.6-luna","is","","crowdin-staging/g2/is-a1.json","Mittwoch|idx:412","lv","trešdiena","Mittwoch","","Kolmapäev","Kolmapäev","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","DECIDED","LABOT","{""lv"":""miðvikudagur""}","IS Mittwoch lv: ET Kolmapäev→miðvikudagur for trešdiena Wednesday. DE untouched.","TARGET_LANGUAGE_REWRITE_REQUIRED","INDIVIDUAL_LINGUISTIC"
